Wavelength (um), R
4.446000000004106667e+00,1.657417833647958787e+03
4.446100000004106434e+00,1.657425645622823140e+03
4.446200000004107089e+00,1.657433456276849256e+03
4.446300000004107744e+00,1.657441265610143546e+03
4.446400000004107511e+00,1.657449073622812648e+03
4.446500000004107278e+00,1.657456880314962291e+03
4.446600000004107933e+00,1.657464685686698431e+03
4.446700000004108588e+00,1.657472489738128388e+03
4.446800000004108355e+00,1.657480292469355163e+03
4.446900000004108122e+00,1.657488093880488123e+03
4.447000000004108777e+00,1.657495893971632086e+03
4.447100000004109432e+00,1.657503692742893008e+03
4.447200000004109199e+00,1.657511490194377302e+03
4.447300000004108966e+00,1.657519286326192059e+03
4.447400000004109621e+00,1.657527081138441417e+03
4.447500000004110277e+00,1.657534874631232697e+03
4.447600000004110044e+00,1.657542666804672308e+03
4.447700000004109810e+00,1.657550457658865980e+03
4.447800000004110466e+00,1.657558247193919897e+03
4.447900000004111121e+00,1.657566035409940923e+03
4.448000000004110888e+00,1.657573822307034106e+03
4.448100000004110655e+00,1.657581607885306539e+03
4.448200000004111310e+00,1.657589392144864178e+03
4.448300000004111965e+00,1.657597175085813433e+03
4.448400000004111732e+00,1.657604956708259806e+03
4.448500000004111499e+00,1.657612737012311300e+03
4.448600000004112154e+00,1.657620515998071824e+03
4.448700000004112809e+00,1.657628293665649153e+03
4.448800000004112576e+00,1.657636070015149926e+03
4.448900000004112343e+00,1.657643845046678962e+03
4.449000000004112998e+00,1.657651618760343581e+03
4.449100000004113653e+00,1.657659391156249967e+03
4.449200000004113420e+00,1.657667162234503166e+03
4.449300000004113187e+00,1.657674931995211864e+03
4.449400000004113842e+00,1.657682700438480879e+03
4.449500000004114497e+00,1.657690467564416394e+03
4.449600000004114264e+00,1.657698233373125277e+03
4.449700000004114031e+00,1.657705997864713709e+03
4.449800000004114686e+00,1.657713761039288556e+03
4.449900000004115341e+00,1.657721522896954411e+03
4.450000000004115108e+00,1.657729283437819504e+03
4.450100000004114875e+00,1.657737042661989790e+03
4.450200000004115530e+00,1.657744800569570771e+03
4.450300000004116185e+00,1.657752557160671358e+03
4.450400000004115952e+00,1.657760312435394326e+03
4.450500000004115719e+00,1.657768066393847675e+03
4.450600000004116374e+00,1.657775819036139865e+03
4.450700000004117030e+00,1.657783570362374576e+03
4.450800000004116797e+00,1.657791320372657992e+03
4.450900000004116563e+00,1.657799069067099708e+03
4.451000000004117219e+00,1.657806816445802269e+03
4.451100000004117874e+00,1.657814562508875724e+03
4.451200000004117641e+00,1.657822307256423755e+03
4.451300000004117408e+00,1.657830050688554138e+03
4.451400000004118063e+00,1.657837792805372828e+03
4.451500000004118718e+00,1.657845533606987601e+03
4.451600000004118485e+00,1.657853273093503276e+03
4.451700000004118252e+00,1.657861011265026946e+03
4.451800000004118907e+00,1.657868748121665931e+03
4.451900000004119562e+00,1.657876483663524823e+03
4.452000000004119329e+00,1.657884217890712989e+03
4.452100000004119096e+00,1.657891950803333884e+03
4.452200000004119751e+00,1.657899682401496648e+03
4.452300000004120406e+00,1.657907412685306326e+03
4.452400000004120173e+00,1.657915141654869558e+03
4.452500000004119940e+00,1.657922869310293891e+03
4.452600000004120595e+00,1.657930595651685053e+03
4.452700000004121250e+00,1.657938320679149001e+03
4.452800000004121017e+00,1.657946044392793510e+03
4.452900000004120784e+00,1.657953766792725219e+03
4.453000000004121439e+00,1.657961487879049628e+03
4.453100000004122094e+00,1.657969207651874740e+03
4.453200000004121861e+00,1.657976926111307193e+03
4.453300000004121628e+00,1.657984643257451808e+03
4.453400000004122283e+00,1.657992359090415675e+03
4.453500000004122938e+00,1.658000073610307709e+03
4.453600000004122705e+00,1.658007786817231363e+03
4.453700000004122472e+00,1.658015498711296459e+03
4.453800000004123127e+00,1.658023209292607589e+03
4.453900000004123783e+00,1.658030918561271619e+03
4.454000000004123550e+00,1.658038626517395642e+03
4.454100000004123316e+00,1.658046333161086977e+03
4.454200000004123972e+00,1.658054038492450218e+03
4.454300000004124627e+00,1.658061742511594503e+03
4.454400000004124394e+00,1.658069445218626697e+03
4.454500000004124161e+00,1.658077146613650939e+03
4.454600000004124816e+00,1.658084846696775230e+03
4.454700000004125471e+00,1.658092545468106664e+03
4.454800000004125238e+00,1.658100242927752106e+03
4.454900000004125005e+00,1.658107939075818422e+03
4.455000000004125660e+00,1.658115633912411795e+03
4.455100000004126315e+00,1.658123327437639318e+03
4.455200000004126082e+00,1.658131019651606493e+03
4.455300000004125849e+00,1.658138710554422687e+03
4.455400000004126504e+00,1.658146400146193173e+03
4.455500000004127159e+00,1.658154088427024135e+03
4.455600000004126926e+00,1.658161775397024485e+03
4.455700000004126693e+00,1.658169461056298587e+03
4.455800000004127348e+00,1.658177145404953762e+03
4.455900000004128003e+00,1.658184828443099377e+03
4.456000000004127770e+00,1.658192510170839114e+03
4.456100000004127537e+00,1.658200190588281430e+03
4.456200000004128192e+00,1.658207869695532963e+03
4.456300000004128847e+00,1.658215547492700125e+03
4.456400000004128614e+00,1.658223223979890918e+03
4.456500000004128381e+00,1.658230899157211297e+03
4.456600000004129036e+00,1.658238573024767675e+03
4.456700000004129691e+00,1.658246245582667825e+03
4.456800000004129458e+00,1.658253916831019524e+03
4.456900000004129225e+00,1.658261586769926907e+03
4.457000000004129880e+00,1.658269255399500707e+03
4.457100000004130536e+00,1.658276922719844151e+03
4.457200000004130303e+00,1.658284588731067061e+03
4.457300000004130069e+00,1.658292253433274254e+03
4.457400000004130725e+00,1.658299916826574417e+03
4.457500000004131380e+00,1.658307578911072596e+03
4.457600000004131147e+00,1.658315239686877703e+03
4.457700000004130914e+00,1.658322899154095467e+03
4.457800000004131569e+00,1.658330557312833662e+03
4.457900000004132224e+00,1.658338214163198245e+03
4.458000000004131991e+00,1.658345869705298128e+03
4.458100000004131758e+00,1.658353523939238130e+03
4.458200000004132413e+00,1.658361176865127163e+03
4.458300000004133068e+00,1.658368828483071638e+03
4.458400000004132835e+00,1.658376478793177284e+03
4.458500000004132602e+00,1.658384127795552331e+03
4.458600000004133257e+00,1.658391775490304326e+03
4.458700000004133912e+00,1.658399421877538998e+03
4.458800000004133679e+00,1.658407066957364577e+03
4.458900000004133446e+00,1.658414710729887702e+03
4.459000000004134101e+00,1.658422353195215464e+03
4.459100000004134756e+00,1.658429994353454731e+03
4.459200000004134523e+00,1.658437634204713504e+03
4.459300000004134290e+00,1.658445272749098194e+03
4.459400000004134945e+00,1.658452909986714758e+03
4.459500000004135600e+00,1.658460545917673699e+03
4.459600000004135367e+00,1.658468180542078926e+03
4.459700000004135134e+00,1.658475813860037761e+03
4.459800000004135789e+00,1.658483445871659569e+03
4.459900000004136444e+00,1.658491076577049398e+03
4.460000000004136211e+00,1.658498705976315705e+03
4.460100000004135978e+00,1.658506334069565582e+03
4.460200000004136633e+00,1.658513960856904987e+03
4.460300000004137289e+00,1.658521586338442148e+03
4.460400000004137055e+00,1.658529210514284614e+03
4.460500000004136822e+00,1.658536833384538568e+03
4.460600000004137478e+00,1.658544454949312239e+03
4.460700000004138133e+00,1.658552075208712722e+03
4.460800000004137900e+00,1.658559694162845062e+03
4.460900000004137667e+00,1.658567311811819764e+03
4.461000000004138322e+00,1.658574928155742555e+03
4.461100000004138977e+00,1.658582543194720984e+03
4.461200000004138744e+00,1.658590156928861688e+03
4.461300000004138511e+00,1.658597769358272899e+03
4.461400000004139166e+00,1.658605380483061026e+03
4.461500000004139821e+00,1.658612990303333390e+03
4.461600000004139588e+00,1.658620598819197539e+03
4.461700000004139355e+00,1.658628206030761703e+03
4.461800000004140010e+00,1.658635811938130928e+03
4.461900000004140665e+00,1.658643416541415718e+03
4.462000000004140432e+00,1.658651019840720437e+03
4.462100000004140199e+00,1.658658621836154225e+03
4.462200000004140854e+00,1.658666222527824402e+03
4.462300000004141509e+00,1.658673821915836243e+03
4.462400000004141276e+00,1.658681420000299113e+03
4.462500000004141043e+00,1.658689016781320333e+03
4.462600000004141698e+00,1.658696612259007452e+03
4.462700000004142353e+00,1.658704206433466197e+03
4.462800000004142120e+00,1.658711799304805709e+03
4.462900000004141887e+00,1.658719390873131942e+03
4.463000000004142542e+00,1.658726981138553356e+03
4.463100000004143197e+00,1.658734570101178178e+03
4.463200000004142964e+00,1.658742157761112367e+03
4.463300000004142731e+00,1.658749744118462786e+03
4.463400000004143386e+00,1.658757329173338348e+03
4.463500000004144042e+00,1.658764912925846374e+03
4.463600000004143808e+00,1.658772495376092820e+03
4.463700000004143575e+00,1.658780076524188189e+03
4.463800000004144231e+00,1.658787656370236391e+03
4.463900000004144886e+00,1.658795234914347702e+03
4.464000000004144653e+00,1.658802812156628534e+03
4.464100000004144420e+00,1.658810388097185069e+03
4.464200000004145075e+00,1.658817962736127129e+03
4.464300000004145730e+00,1.658825536073561125e+03
4.464400000004145497e+00,1.658833108109594377e+03
4.464500000004145264e+00,1.658840678844333979e+03
4.464600000004145919e+00,1.658848248277889752e+03
4.464700000004146574e+00,1.658855816410367197e+03
4.464800000004146341e+00,1.658863383241874089e+03
4.464900000004146108e+00,1.658870948772518432e+03
4.465000000004146763e+00,1.658878513002408226e+03
4.465100000004147418e+00,1.658886075931649430e+03
4.465200000004147185e+00,1.658893637560350953e+03
4.465300000004146952e+00,1.658901197888620345e+03
4.465400000004147607e+00,1.658908756916564698e+03
4.465500000004148262e+00,1.658916314644292470e+03
4.465600000004148029e+00,1.658923871071910298e+03
4.465700000004147796e+00,1.658931426199525731e+03
4.465800000004148451e+00,1.658938980027247453e+03
4.465900000004149106e+00,1.658946532555183239e+03
4.466000000004148873e+00,1.658954083783439273e+03
4.466100000004148640e+00,1.658961633712124240e+03
4.466200000004149295e+00,1.658969182341345231e+03
4.466300000004149950e+00,1.658976729671211160e+03
4.466400000004149717e+00,1.658984275701827983e+03
4.466500000004149484e+00,1.658991820433304156e+03
4.466600000004150139e+00,1.658999363865748364e+03
4.466700000004150795e+00,1.659006905999266337e+03
4.466800000004150561e+00,1.659014446833967440e+03
4.466900000004150328e+00,1.659021986369958768e+03
4.467000000004150984e+00,1.659029524607348776e+03
4.467100000004151639e+00,1.659037061546243649e+03
4.467200000004151406e+00,1.659044597186752753e+03
4.467300000004151173e+00,1.659052131528982954e+03
4.467400000004151828e+00,1.659059664573041573e+03
4.467500000004152483e+00,1.659067196319038430e+03
4.467600000004152250e+00,1.659074726767077891e+03
4.467700000004152017e+00,1.659082255917270686e+03
4.467800000004152672e+00,1.659089783769724136e+03
4.467900000004153327e+00,1.659097310324545560e+03
4.468000000004153094e+00,1.659104835581842735e+03
4.468100000004152861e+00,1.659112359541723208e+03
4.468200000004153516e+00,1.659119882204295436e+03
4.468300000004154171e+00,1.659127403569666285e+03
4.468400000004153938e+00,1.659134923637946031e+03
4.468500000004153705e+00,1.659142442409239038e+03
4.468600000004154360e+00,1.659149959883654901e+03
4.468700000004155015e+00,1.659157476061302759e+03
4.468800000004154782e+00,1.659164990942288341e+03
4.468900000004154549e+00,1.659172504526720786e+03
4.469000000004155204e+00,1.659180016814708551e+03
4.469100000004155859e+00,1.659187527806356911e+03
4.469200000004155626e+00,1.659195037501776369e+03
4.469300000004155393e+00,1.659202545901074018e+03
4.469400000004156048e+00,1.659210053004358087e+03
4.469500000004156703e+00,1.659217558811735444e+03
4.469600000004156470e+00,1.659225063323314544e+03
4.469700000004156237e+00,1.659232566539204527e+03
4.469800000004156892e+00,1.659240068459511804e+03
4.469900000004157548e+00,1.659247569084345287e+03
4.470000000004157314e+00,1.659255068413812069e+03
4.470100000004157081e+00,1.659262566448021062e+03
4.470200000004157737e+00,1.659270063187079359e+03
4.470300000004158392e+00,1.659277558631096554e+03
4.470400000004158159e+00,1.659285052780178148e+03
4.470500000004157926e+00,1.659292545634434646e+03
4.470600000004158581e+00,1.659300037193972003e+03
4.470700000004159236e+00,1.659307527458899813e+03
4.470800000004159003e+00,1.659315016429325624e+03
4.470900000004158770e+00,1.659322504105357666e+03
4.471000000004159425e+00,1.659329990487102805e+03
4.471100000004160080e+00,1.659337475574671316e+03
4.471200000004159847e+00,1.659344959368168702e+03
4.471300000004159614e+00,1.659352441867704783e+03
4.471400000004160269e+00,1.659359923073387790e+03
4.471500000004160924e+00,1.659367402985324134e+03
4.471600000004160691e+00,1.659374881603622953e+03
4.471700000004160458e+00,1.659382358928394069e+03
4.471800000004161113e+00,1.659389834959742757e+03
4.471900000004161768e+00,1.659397309697778383e+03
4.472000000004161535e+00,1.659404783142609176e+03
4.472100000004161302e+00,1.659412255294342458e+03
4.472200000004161957e+00,1.659419726153087595e+03
4.472300000004162612e+00,1.659427195718953499e+03
4.472400000004162379e+00,1.659434663992044989e+03
4.472500000004162146e+00,1.659442130972472569e+03
4.472600000004162801e+00,1.659449596660345605e+03
4.472700000004163456e+00,1.659457061055769600e+03
4.472800000004163223e+00,1.659464524158854147e+03
4.472900000004162990e+00,1.659471985969708385e+03
4.473000000004163645e+00,1.659479446488438271e+03
4.473100000004164301e+00,1.659486905715153625e+03
4.473200000004164067e+00,1.659494363649961997e+03
4.473300000004163834e+00,1.659501820292972297e+03
4.473400000004164490e+00,1.659509275644292757e+03
4.473500000004165145e+00,1.659516729704030013e+03
4.473600000004164912e+00,1.659524182472294115e+03
4.473700000004164679e+00,1.659531633949193065e+03
4.473800000004165334e+00,1.659539084134835321e+03
4.473900000004165989e+00,1.659546533029327975e+03
4.474000000004165756e+00,1.659553980632779940e+03
4.474100000004165523e+00,1.659561426945300582e+03
4.474200000004166178e+00,1.659568871966996312e+03
4.474300000004166833e+00,1.659576315697976270e+03
4.474400000004166600e+00,1.659583758138350277e+03
4.474500000004166367e+00,1.659591199288224516e+03
4.474600000004167022e+00,1.659598639147707672e+03
4.474700000004167677e+00,1.659606077716909795e+03
4.474800000004167444e+00,1.659613514995937066e+03
4.474900000004167211e+00,1.659620950984898855e+03
4.475000000004167866e+00,1.659628385683904298e+03
4.475100000004168521e+00,1.659635819093059808e+03
4.475200000004168288e+00,1.659643251212475889e+03
4.475300000004168055e+00,1.659650682042259632e+03
4.475400000004168710e+00,1.659658111582519950e+03
4.475500000004169365e+00,1.659665539833365074e+03
4.475600000004169132e+00,1.659672966794903459e+03
4.475700000004168899e+00,1.659680392467243564e+03
4.475800000004169554e+00,1.659687816850494301e+03
4.475900000004170209e+00,1.659695239944763443e+03
4.476000000004169976e+00,1.659702661750159223e+03
4.476100000004169743e+00,1.659710082266790550e+03
4.476200000004170398e+00,1.659717501494766793e+03
4.476300000004171054e+00,1.659724919434195044e+03
4.476400000004170820e+00,1.659732336085184443e+03
4.476500000004170587e+00,1.659739751447842764e+03
4.476600000004171243e+00,1.659747165522279829e+03
4.476700000004171898e+00,1.659754578308602959e+03
4.476800000004171665e+00,1.659761989806921520e+03
4.476900000004171432e+00,1.659769400017342150e+03
4.477000000004172087e+00,1.659776808939976945e+03
4.477100000004172742e+00,1.659784216574931634e+03
4.477200000004172509e+00,1.659791622922315128e+03
4.477300000004172276e+00,1.659799027982236794e+03
4.477400000004172931e+00,1.659806431754805089e+03
4.477500000004173586e+00,1.659813834240127562e+03
4.477600000004173353e+00,1.659821235438314261e+03
4.477700000004173120e+00,1.659828635349472506e+03
